taskId,sourceNodeId,destNodeId,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases
0,0,1,1296090,URMA_WRITE,7,0ns,0,
1,0,2,1366607,URMA_WRITE,7,0ns,1,
2,0,3,1156753,URMA_WRITE,7,0ns,2,
3,0,4,1048576,URMA_WRITE,6,0ns,3,10 48
4,0,5,1550716,URMA_WRITE,4,0ns,4,
5,0,6,1211076,URMA_WRITE,3,0ns,5,7 201
6,0,7,1143052,URMA_WRITE,3,0ns,6,5 202
7,0,8,1572864,URMA_WRITE,3,0ns,7,
8,0,9,1069355,URMA_WRITE,5,0ns,8,14 83
9,0,10,1469674,URMA_WRITE,5,0ns,9,
10,0,11,1352008,URMA_WRITE,6,0ns,10,13 25
11,0,12,1110281,URMA_WRITE,4,0ns,11,12 26
12,0,13,1281284,URMA_WRITE,4,0ns,12,4 132
13,0,14,1426320,URMA_WRITE,6,0ns,13,
14,0,15,1338698,URMA_WRITE,5,0ns,14,9 134
15,1,0,1229627,URMA_WRITE,7,0ns,15,
16,1,2,1159917,URMA_WRITE,7,0ns,16,
17,1,3,1323008,URMA_WRITE,7,0ns,17,
18,1,4,1273391,URMA_WRITE,3,0ns,18,29 33
19,1,5,1075461,URMA_WRITE,6,0ns,19,25 125
20,1,6,1321472,URMA_WRITE,4,0ns,20,26 186
21,1,7,1333524,URMA_WRITE,5,0ns,21,28 36
22,1,8,1251407,URMA_WRITE,3,0ns,22,18 82
23,1,9,1221400,URMA_WRITE,4,0ns,23,20 68
24,1,10,1373477,URMA_WRITE,6,0ns,24,
25,1,11,1352286,URMA_WRITE,6,0ns,25,24
26,1,12,1439058,URMA_WRITE,4,0ns,26,
27,1,13,1139506,URMA_WRITE,5,0ns,27,21 42
28,1,14,1402368,URMA_WRITE,5,0ns,28,103
29,1,15,1455352,URMA_WRITE,3,0ns,29,
30,2,0,1309538,URMA_WRITE,7,0ns,30,
31,2,1,1235002,URMA_WRITE,7,0ns,31,
32,2,3,1307912,URMA_WRITE,7,0ns,32,
33,2,4,1545168,URMA_WRITE,3,0ns,33,
34,2,5,1342174,URMA_WRITE,3,0ns,34,43 185
35,2,6,1142262,URMA_WRITE,5,0ns,35,36 171
36,2,7,1363406,URMA_WRITE,5,0ns,36,42 157
37,2,8,1056137,URMA_WRITE,6,0ns,37,39 203
38,2,9,1354699,URMA_WRITE,4,0ns,38,44 113
39,2,10,1375482,URMA_WRITE,6,0ns,39,41 24
40,2,11,1253179,URMA_WRITE,4,0ns,40,38 100
41,2,12,1482629,URMA_WRITE,6,0ns,41,
42,2,13,1492890,URMA_WRITE,5,0ns,42,
43,2,14,1350779,URMA_WRITE,3,0ns,43,33
