taskId,sourceNodeId,destNodeId,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases
0,0,1,727851,URMA_WRITE,7,0ns,0,
1,0,4,1828062,URMA_WRITE,7,0ns,1,
2,0,5,589063,URMA_WRITE,7,0ns,2,
3,0,6,600038,URMA_WRITE,7,0ns,3,
4,0,7,2527411,URMA_WRITE,7,0ns,4,
5,4,5,606324,URMA_WRITE,7,0ns,5,
6,4,8,362723,URMA_WRITE,7,0ns,6,
7,4,9,520974,URMA_WRITE,7,0ns,7,
8,4,10,725922,URMA_WRITE,7,0ns,8,
9,4,11,475424,URMA_WRITE,7,0ns,9,
10,8,9,2526224,URMA_WRITE,7,0ns,10,
11,8,12,1233333,URMA_WRITE,7,0ns,11,
12,8,13,1253802,URMA_WRITE,7,0ns,12,
13,8,14,910110,URMA_WRITE,7,0ns,13,
14,8,15,902122,URMA_WRITE,7,0ns,14,
15,12,13,961838,URMA_WRITE,7,0ns,15,
16,12,0,1473978,URMA_WRITE,7,0ns,16,
17,12,1,509856,URMA_WRITE,7,0ns,17,
18,12,2,687362,URMA_WRITE,7,0ns,18,
19,12,3,1559600,URMA_WRITE,7,0ns,19,
20,1,2,860757,URMA_WRITE,7,0ns,20,
21,1,7,365417,URMA_WRITE,7,0ns,21,
22,1,4,1658855,URMA_WRITE,7,0ns,22,
23,1,5,3563499,URMA_WRITE,7,0ns,23,
24,1,6,2283797,URMA_WRITE,7,0ns,24,
25,5,6,316269,URMA_WRITE,7,0ns,25,
26,5,11,1085473,URMA_WRITE,7,0ns,26,
27,5,8,563684,URMA_WRITE,7,0ns,27,
28,5,9,820960,URMA_WRITE,7,0ns,28,
29,5,10,873787,URMA_WRITE,7,0ns,29,
30,9,10,734847,URMA_WRITE,7,0ns,30,
31,9,15,2993233,URMA_WRITE,7,0ns,31,
32,9,12,1580439,URMA_WRITE,7,0ns,32,
33,9,13,608603,URMA_WRITE,7,0ns,33,
34,9,14,1461754,URMA_WRITE,7,0ns,34,
35,13,14,428238,URMA_WRITE,7,0ns,35,
36,13,3,959592,URMA_WRITE,7,0ns,36,
37,13,0,843741,URMA_WRITE,7,0ns,37,
38,13,1,3684641,URMA_WRITE,7,0ns,38,
39,13,2,1584833,URMA_WRITE,7,0ns,39,
40,2,3,943546,URMA_WRITE,7,0ns,40,
41,2,6,1034804,URMA_WRITE,7,0ns,41,
42,2,7,1979526,URMA_WRITE,7,0ns,42,
43,2,4,3142473,URMA_WRITE,7,0ns,43,
44,2,5,992911,URMA_WRITE,7,0ns,44,
45,6,7,1052223,URMA_WRITE,7,0ns,45,
46,6,10,1010947,URMA_WRITE,7,0ns,46,
47,6,11,1116902,URMA_WRITE,7,0ns,47,
48,6,8,1004556,URMA_WRITE,7,0ns,48,
49,6,9,2529407,URMA_WRITE,7,0ns,49,
50,10,11,266790,URMA_WRITE,7,0ns,50,
51,10,14,905399,URMA_WRITE,7,0ns,51,
52,10,15,300627,URMA_WRITE,7,0ns,52,
53,10,12,703614,URMA_WRITE,7,0ns,53,
54,10,13,928555,URMA_WRITE,7,0ns,54,
55,14,15,475680,URMA_WRITE,7,0ns,55,
56,14,2,1752813,URMA_WRITE,7,0ns,56,
57,14,3,895949,URMA_WRITE,7,0ns,57,
58,14,0,740069,URMA_WRITE,7,0ns,58,
59,14,1,689609,URMA_WRITE,7,0ns,59,
60,3,0,1383961,URMA_WRITE,7,0ns,60,
61,3,5,1206386,URMA_WRITE,7,0ns,61,
62,3,6,1224817,URMA_WRITE,7,0ns,62,
63,3,7,869055,URMA_WRITE,7,0ns,63,
64,3,4,910909,URMA_WRITE,7,0ns,64,
65,7,4,1419237,URMA_WRITE,7,0ns,65,
66,7,9,677340,URMA_WRITE,7,0ns,66,
67,7,10,942895,URMA_WRITE,7,0ns,67,
68,7,11,2317889,URMA_WRITE,7,0ns,68,
69,7,8,1083756,URMA_WRITE,7,0ns,69,
70,11,8,1229402,URMA_WRITE,7,0ns,70,
71,11,13,1102547,URMA_WRITE,7,0ns,71,
72,11,14,2049189,URMA_WRITE,7,0ns,72,
73,11,15,1937676,URMA_WRITE,7,0ns,73,
74,11,12,221195,URMA_WRITE,7,0ns,74,
75,15,12,1243751,URMA_WRITE,7,0ns,75,
76,15,1,133152,URMA_WRITE,7,0ns,76,
77,15,2,645135,URMA_WRITE,7,0ns,77,
78,15,3,503651,URMA_WRITE,7,0ns,78,
79,15,0,1480783,URMA_WRITE,7,0ns,79,
80,0,2,444947,URMA_WRITE,7,0ns,80,0
81,0,8,777693,URMA_WRITE,7,0ns,81,1
82,0,9,574718,URMA_WRITE,7,0ns,82,2
83,0,10,3502821,URMA_WRITE,7,0ns,83,3
84,0,11,860771,URMA_WRITE,7,0ns,84,4
85,4,6,1330665,URMA_WRITE,7,0ns,85,5
86,4,12,685347,URMA_WRITE,7,0ns,86,6
87,4,13,424059,URMA_WRITE,7,0ns,87,7
88,4,14,1101334,URMA_WRITE,7,0ns,88,8
89,4,15,563304,URMA_WRITE,7,0ns,89,9
90,8,10,521165,URMA_WRITE,7,0ns,90,10
91,8,0,588785,URMA_WRITE,7,0ns,91,11
92,8,1,559066,URMA_WRITE,7,0ns,92,12
93,8,2,2990924,URMA_WRITE,7,0ns,93,13
94,8,3,578903,URMA_WRITE,7,0ns,94,14
95,12,14,1206432,URMA_WRITE,7,0ns,95,15
96,12,4,712551,URMA_WRITE,7,0ns,96,16
97,12,5,1597221,URMA_WRITE,7,0ns,97,17
98,12,6,2525886,URMA_WRITE,7,0ns,98,18
99,12,7,1015966,URMA_WRITE,7,0ns,99,19
100,1,3,333874,URMA_WRITE,7,0ns,100,20
101,1,11,877384,URMA_WRITE,7,0ns,101,21
102,1,8,741985,URMA_WRITE,7,0ns,102,22
103,1,9,583534,URMA_WRITE,7,0ns,103,23
104,1,10,2095514,URMA_WRITE,7,0ns,104,24
105,5,7,985118,URMA_WRITE,7,0ns,105,25
106,5,15,326818,URMA_WRITE,7,0ns,106,26
107,5,12,714554,URMA_WRITE,7,0ns,107,27
108,5,13,1491927,URMA_WRITE,7,0ns,108,28
109,5,14,2566757,URMA_WRITE,7,0ns,109,29
110,9,11,839527,URMA_WRITE,7,0ns,110,30
111,9,3,957294,URMA_WRITE,7,0ns,111,31
112,9,0,1584703,URMA_WRITE,7,0ns,112,32
113,9,1,706730,URMA_WRITE,7,0ns,113,33
114,9,2,269710,URMA_WRITE,7,0ns,114,34
115,13,15,872047,URMA_WRITE,7,0ns,115,35
116,13,7,1334588,URMA_WRITE,7,0ns,116,36
117,13,4,1031750,URMA_WRITE,7,0ns,117,37
118,13,5,916523,URMA_WRITE,7,0ns,118,38
119,13,6,1196308,URMA_WRITE,7,0ns,119,39
120,2,0,653412,URMA_WRITE,7,0ns,120,40
121,2,10,876416,URMA_WRITE,7,0ns,121,41
122,2,11,785092,URMA_WRITE,7,0ns,122,42
123,2,8,868996,URMA_WRITE,7,0ns,123,43
124,2,9,1094279,URMA_WRITE,7,0ns,124,44
125,6,4,846506,URMA_WRITE,7,0ns,125,45
126,6,14,485234,URMA_WRITE,7,0ns,126,46
127,6,15,360051,URMA_WRITE,7,0ns,127,47
128,6,12,1647411,URMA_WRITE,7,0ns,128,48
129,6,13,432036,URMA_WRITE,7,0ns,129,49
130,10,8,1192888,URMA_WRITE,7,0ns,130,50
131,10,2,1123030,URMA_WRITE,7,0ns,131,51
132,10,3,2757116,URMA_WRITE,7,0ns,132,52
133,10,0,2531756,URMA_WRITE,7,0ns,133,53
134,10,1,1326708,URMA_WRITE,7,0ns,134,54
135,14,12,1338252,URMA_WRITE,7,0ns,135,55
136,14,6,2548012,URMA_WRITE,7,0ns,136,56
137,14,7,680612,URMA_WRITE,7,0ns,137,57
138,14,4,1249964,URMA_WRITE,7,0ns,138,58
139,14,5,791967,URMA_WRITE,7,0ns,139,59
140,3,1,2073892,URMA_WRITE,7,0ns,140,60
141,3,9,1259098,URMA_WRITE,7,0ns,141,61
142,3,10,658238,URMA_WRITE,7,0ns,142,62
143,3,11,684701,URMA_WRITE,7,0ns,143,63
144,3,8,567731,URMA_WRITE,7,0ns,144,64
145,7,5,301427,URMA_WRITE,7,0ns,145,65
146,7,13,825860,URMA_WRITE,7,0ns,146,66
147,7,14,895460,URMA_WRITE,7,0ns,147,67
148,7,15,443851,URMA_WRITE,7,0ns,148,68
149,7,12,477573,URMA_WRITE,7,0ns,149,69
150,11,9,2028789,URMA_WRITE,7,0ns,150,70
151,11,1,1444584,URMA_WRITE,7,0ns,151,71
152,11,2,1188313,URMA_WRITE,7,0ns,152,72
153,11,3,1719677,URMA_WRITE,7,0ns,153,73
154,11,0,357571,URMA_WRITE,7,0ns,154,74
155,15,13,1790945,URMA_WRITE,7,0ns,155,75
156,15,5,2618551,URMA_WRITE,7,0ns,156,76
157,15,6,635902,URMA_WRITE,7,0ns,157,77
