taskId,sourceNodeId,destNodeId,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases
0,0,1,10353929,URMA_WRITE,7,0ns,0,
1,1,2,8664598,URMA_WRITE,7,0ns,1,
2,2,3,7816727,URMA_WRITE,7,0ns,2,
3,3,0,9670322,URMA_WRITE,7,0ns,3,
4,4,5,8525386,URMA_WRITE,7,0ns,4,
5,5,6,7925565,URMA_WRITE,7,0ns,5,
6,6,7,9163520,URMA_WRITE,7,0ns,6,
7,7,4,7975541,URMA_WRITE,7,0ns,7,
8,8,9,8405991,URMA_WRITE,7,0ns,8,
9,9,10,10223423,URMA_WRITE,7,0ns,9,
10,10,11,9130065,URMA_WRITE,7,0ns,10,
11,11,8,8546034,URMA_WRITE,7,0ns,11,
12,12,13,7649263,URMA_WRITE,7,0ns,12,
13,13,14,11815403,URMA_WRITE,7,0ns,13,
14,14,15,10547054,URMA_WRITE,7,0ns,14,
15,15,12,10033400,URMA_WRITE,7,0ns,15,
16,0,2,8815383,URMA_WRITE,7,0ns,16,
17,1,3,9234269,URMA_WRITE,7,0ns,17,
18,2,0,9443517,URMA_WRITE,7,0ns,18,
19,3,1,7993824,URMA_WRITE,7,0ns,19,
20,4,6,8929884,URMA_WRITE,7,0ns,20,
21,5,7,8602153,URMA_WRITE,7,0ns,21,
22,6,4,8702775,URMA_WRITE,7,0ns,22,
23,7,5,9214170,URMA_WRITE,7,0ns,23,
24,8,10,8512241,URMA_WRITE,7,0ns,24,
25,9,11,9943925,URMA_WRITE,7,0ns,25,
26,10,8,8743398,URMA_WRITE,7,0ns,26,
27,11,9,11933496,URMA_WRITE,7,0ns,27,
28,12,14,11147580,URMA_WRITE,7,0ns,28,
29,13,15,7876935,URMA_WRITE,7,0ns,29,
30,14,12,10353943,URMA_WRITE,7,0ns,30,
31,15,13,7723503,URMA_WRITE,7,0ns,31,
32,0,3,8265621,URMA_WRITE,7,0ns,32,
33,1,0,9570058,URMA_WRITE,7,0ns,33,
34,2,1,9158355,URMA_WRITE,7,0ns,34,
35,3,2,8166176,URMA_WRITE,7,0ns,35,
36,4,7,7936385,URMA_WRITE,7,0ns,36,
37,5,4,11888347,URMA_WRITE,7,0ns,37,
38,6,5,8372081,URMA_WRITE,7,0ns,38,
39,7,6,7527676,URMA_WRITE,7,0ns,39,
40,8,11,7772922,URMA_WRITE,7,0ns,40,
41,9,8,8522949,URMA_WRITE,7,0ns,41,
42,10,9,9004655,URMA_WRITE,7,0ns,42,
43,11,10,9783309,URMA_WRITE,7,0ns,43,
44,12,15,8114875,URMA_WRITE,7,0ns,44,
45,13,12,8353987,URMA_WRITE,7,0ns,45,
46,14,13,7916717,URMA_WRITE,7,0ns,46,
47,15,14,9034494,URMA_WRITE,7,0ns,47,
48,0,12,8366780,URMA_WRITE,7,0ns,48,
49,1,13,8648887,URMA_WRITE,7,0ns,49,
50,2,14,9848143,URMA_WRITE,7,0ns,50,
51,3,15,8840994,URMA_WRITE,7,0ns,51,
52,4,8,8327603,URMA_WRITE,7,0ns,52,
53,5,9,8464579,URMA_WRITE,7,0ns,53,
54,6,10,9544787,URMA_WRITE,7,0ns,54,
55,7,11,10259474,URMA_WRITE,7,0ns,55,
56,8,4,8998526,URMA_WRITE,7,0ns,56,
57,9,5,8495396,URMA_WRITE,7,0ns,57,
58,10,6,12215679,URMA_WRITE,7,0ns,58,
59,11,7,8336417,URMA_WRITE,7,0ns,59,
60,12,0,8656648,URMA_WRITE,7,0ns,60,
61,13,1,8466733,URMA_WRITE,7,0ns,61,
62,14,2,8283661,URMA_WRITE,7,0ns,62,
63,15,3,8817797,URMA_WRITE,7,0ns,63,
64,0,8,10010102,URMA_WRITE,7,0ns,64,
65,1,9,8674972,URMA_WRITE,7,0ns,65,
66,2,10,7747072,URMA_WRITE,7,0ns,66,
67,3,11,7820579,URMA_WRITE,7,0ns,67,
68,4,12,9501975,URMA_WRITE,7,0ns,68,
69,5,13,8362494,URMA_WRITE,7,0ns,69,
70,6,14,8578984,URMA_WRITE,7,0ns,70,
71,7,15,8627379,URMA_WRITE,7,0ns,71,
72,8,0,9227320,URMA_WRITE,7,0ns,72,
73,9,1,8341885,URMA_WRITE,7,0ns,73,
74,10,2,8718243,URMA_WRITE,7,0ns,74,
75,11,3,8092691,URMA_WRITE,7,0ns,75,
76,12,4,8872131,URMA_WRITE,7,0ns,76,
77,13,5,8198246,URMA_WRITE,7,0ns,77,
78,14,6,11239961,URMA_WRITE,7,0ns,78,
79,15,7,7935212,URMA_WRITE,7,0ns,79,
80,0,4,7364526,URMA_WRITE,7,0ns,80,
81,1,5,7971987,URMA_WRITE,7,0ns,81,
82,2,6,9745317,URMA_WRITE,7,0ns,82,
83,3,7,8012287,URMA_WRITE,7,0ns,83,
84,4,0,10394053,URMA_WRITE,7,0ns,84,
85,5,1,8388203,URMA_WRITE,7,0ns,85,
86,6,2,8337196,URMA_WRITE,7,0ns,86,
87,7,3,8285925,URMA_WRITE,7,0ns,87,
88,8,12,8743280,URMA_WRITE,7,0ns,88,
89,9,13,11601525,URMA_WRITE,7,0ns,89,
90,10,14,8143786,URMA_WRITE,7,0ns,90,
91,11,15,8238051,URMA_WRITE,7,0ns,91,
92,12,8,8150118,URMA_WRITE,7,0ns,92,
93,13,9,8609225,URMA_WRITE,7,0ns,93,
94,14,10,7795213,URMA_WRITE,7,0ns,94,
95,15,11,10686444,URMA_WRITE,7,0ns,95,
96,0,13,9272025,URMA_WRITE,7,0ns,96,
97,1,14,8126999,URMA_WRITE,7,0ns,97,
98,2,15,9749116,URMA_WRITE,7,0ns,98,
99,3,12,9911907,URMA_WRITE,7,0ns,99,
100,4,9,7512945,URMA_WRITE,7,0ns,100,
101,5,10,11281059,URMA_WRITE,7,0ns,101,
102,6,11,8568138,URMA_WRITE,7,0ns,102,
103,7,8,7843756,URMA_WRITE,7,0ns,103,
104,8,7,11659384,URMA_WRITE,7,0ns,104,
105,9,4,8997540,URMA_WRITE,7,0ns,105,
106,10,5,8555113,URMA_WRITE,7,0ns,106,
107,11,6,8051521,URMA_WRITE,7,0ns,107,
108,12,3,9859213,URMA_WRITE,7,0ns,108,
109,13,0,8733094,URMA_WRITE,7,0ns,109,
110,14,1,8108631,URMA_WRITE,7,0ns,110,
111,15,2,10121328,URMA_WRITE,7,0ns,111,
112,0,9,9495052,URMA_WRITE,7,0ns,112,48
113,1,10,8448409,URMA_WRITE,7,0ns,113,49
114,2,11,9816426,URMA_WRITE,7,0ns,114,50
115,3,8,8039903,URMA_WRITE,7,0ns,115,51
116,4,15,10515018,URMA_WRITE,7,0ns,116,52
117,5,12,8049027,URMA_WRITE,7,0ns,117,53
118,6,13,8093827,URMA_WRITE,7,0ns,118,54
119,7,14,9117148,URMA_WRITE,7,0ns,119,55
120,8,3,8334022,URMA_WRITE,7,0ns,120,56
121,9,0,8806208,URMA_WRITE,7,0ns,121,57
122,10,1,8526896,URMA_WRITE,7,0ns,122,58
123,11,2,11032722,URMA_WRITE,7,0ns,123,59
124,12,5,10698828,URMA_WRITE,7,0ns,124,60
125,13,6,8316623,URMA_WRITE,7,0ns,125,61
126,14,7,8136481,URMA_WRITE,7,0ns,126,62
127,15,4,10303635,URMA_WRITE,7,0ns,127,63
128,0,5,10071085,URMA_WRITE,7,0ns,128,64
129,1,6,11957980,URMA_WRITE,7,0ns,129,65
130,2,7,8296676,URMA_WRITE,7,0ns,130,66
131,3,4,9713215,URMA_WRITE,7,0ns,131,67
132,4,3,7665586,URMA_WRITE,7,0ns,132,68
133,5,0,8533510,URMA_WRITE,7,0ns,133,69
134,6,1,8121228,URMA_WRITE,7,0ns,134,70
135,7,2,8430930,URMA_WRITE,7,0ns,135,71
136,8,13,9172848,URMA_WRITE,7,0ns,136,72
137,9,14,8420577,URMA_WRITE,7,0ns,137,73
138,10,15,8513971,URMA_WRITE,7,0ns,138,74
139,11,12,9561712,URMA_WRITE,7,0ns,139,75
140,12,11,8847091,URMA_WRITE,7,0ns,140,76
141,13,8,10510418,URMA_WRITE,7,0ns,141,77
