taskId,sourceNodeId,destNodeId,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
0,0,1,266305,URMA_WRITE,7,0ns,0,,0.0,5.43898,0.001,5.44222,391.6984
1,0,8,266306,URMA_WRITE,7,0ns,1,,0.0,6.01706,0.001,6.02826,354.0679
2,0,9,266305,URMA_WRITE,7,0ns,2,,0.0,6.38218,0.001,6.43684,333.8107
3,0,10,266305,URMA_WRITE,7,0ns,3,,0.0,6.09954,0.001,6.21476,349.2788
4,0,11,266305,URMA_WRITE,7,0ns,4,,0.0,6.0253,0.001,6.12174,353.5824
5,0,12,266305,URMA_WRITE,7,0ns,5,,0.0,6.17152,0.001,6.3502,345.2051
6,0,13,266305,URMA_WRITE,7,0ns,6,,0.0,6.85692,0.001,7.1822,310.6993
7,0,14,266305,URMA_WRITE,7,0ns,7,,0.0,5.99984,0.001,6.17824,355.0828
8,0,15,266305,URMA_WRITE,7,0ns,8,,0.0,6.04314,0.001,6.0561,352.5386
9,8,9,266305,URMA_WRITE,7,0ns,9,,0.0,5.43898,0.001,5.44222,391.6984
10,8,16,266305,URMA_WRITE,7,0ns,10,,0.0,6.08858,0.001,6.18468,349.9075
11,8,17,266305,URMA_WRITE,7,0ns,11,,0.0,6.01448,0.001,6.19756,354.2185
12,8,18,266305,URMA_WRITE,7,0ns,12,,0.0,6.26936,0.001,6.4427,339.8178
13,8,19,266305,URMA_WRITE,7,0ns,13,,0.0,6.6118,0.001,6.80142,322.2179
14,8,20,266305,URMA_WRITE,7,0ns,14,,0.0,6.06534,0.001,6.0783,351.2482
15,8,21,266305,URMA_WRITE,7,0ns,15,,0.0,6.1572,0.001,6.18272,346.0079
16,8,22,266305,URMA_WRITE,7,0ns,16,,0.0,6.6099,0.001,7.0118,322.3105
17,8,23,266305,URMA_WRITE,7,0ns,17,,0.0,6.10306,0.001,6.19892,349.0773
18,16,17,266305,URMA_WRITE,7,0ns,18,,0.0,5.43898,0.001,5.44222,391.6984
19,16,24,266305,URMA_WRITE,7,0ns,19,,0.0,6.36286,0.001,6.52134,334.8243
20,16,25,266305,URMA_WRITE,7,0ns,20,,0.0,5.94538,0.001,6.04148,358.3354
21,16,26,266305,URMA_WRITE,7,0ns,21,,0.0,6.00864,0.001,6.02724,354.5628
22,16,27,266305,URMA_WRITE,7,0ns,22,,0.0,5.95356,0.001,5.96652,357.843
23,16,28,266305,URMA_WRITE,7,0ns,23,,0.0,5.9301,0.001,6.06764,359.2587
24,16,29,266305,URMA_WRITE,7,0ns,24,,0.0,6.08212,0.001,6.17856,350.2792
25,16,30,266305,URMA_WRITE,7,0ns,25,,0.0,6.031,0.001,7.35316,353.2482
26,16,31,266305,URMA_WRITE,7,0ns,26,,0.0,6.0176,0.001,6.11404,354.0348
27,24,25,266305,URMA_WRITE,7,0ns,27,,0.0,5.43898,0.001,5.44222,391.6984
28,24,32,266305,URMA_WRITE,7,0ns,28,,0.0,6.0722,0.001,6.08482,350.8514
29,24,33,266305,URMA_WRITE,7,0ns,29,,0.0,6.08978,0.001,6.2882,349.8386
30,24,34,266305,URMA_WRITE,7,0ns,30,,0.0,6.15158,0.001,6.35304,346.324
31,24,35,266305,URMA_WRITE,7,0ns,31,,0.0,5.9678,0.001,5.98014,356.9892
32,24,36,266305,URMA_WRITE,7,0ns,32,,0.0,6.03916,0.001,6.05212,352.7709
33,24,37,266305,URMA_WRITE,7,0ns,33,,0.0,6.01228,0.001,6.10838,354.3481
34,24,38,266305,URMA_WRITE,7,0ns,34,,0.0,6.01728,0.001,6.03024,354.0537
35,24,39,266305,URMA_WRITE,7,0ns,35,,0.0,6.02282,0.001,6.03612,353.728
36,32,33,266305,URMA_WRITE,7,0ns,36,,0.0,5.43898,0.001,5.44222,391.6984
37,32,40,266305,URMA_WRITE,7,0ns,37,,0.0,5.9328,0.001,6.02924,359.0952
38,32,41,266305,URMA_WRITE,7,0ns,38,,0.0,6.09898,0.001,6.21184,349.3109
39,32,42,266305,URMA_WRITE,7,0ns,39,,0.0,5.93008,0.001,6.0272,359.2599
40,32,43,266305,URMA_WRITE,7,0ns,40,,0.0,5.9762,0.001,6.07264,356.4874
41,32,44,266305,URMA_WRITE,7,0ns,41,,0.0,6.04232,0.001,6.05724,352.5864
42,32,45,266305,URMA_WRITE,7,0ns,42,,0.0,5.95096,0.001,6.0474,357.9994
43,32,46,266305,URMA_WRITE,7,0ns,43,,0.0,5.97362,0.001,6.11652,356.6414
44,32,47,266305,URMA_WRITE,7,0ns,44,,0.0,6.0083,0.001,6.10448,354.5828
45,40,41,266305,URMA_WRITE,7,0ns,45,,0.0,5.43898,0.001,5.44222,391.6984
46,40,48,266305,URMA_WRITE,7,0ns,46,,0.0,6.02036,0.001,6.41028,353.8725
47,40,49,266305,URMA_WRITE,7,0ns,47,,0.0,6.36596,0.001,6.5261,334.6612
48,40,50,266305,URMA_WRITE,7,0ns,48,,0.0,6.10614,0.001,6.35704,348.9013
49,40,51,266305,URMA_WRITE,7,0ns,49,,0.0,6.0271,0.001,6.04006,353.4768
50,40,52,266305,URMA_WRITE,7,0ns,50,,0.0,5.97266,0.001,6.01854,356.6987
51,40,53,266305,URMA_WRITE,7,0ns,51,,0.0,6.00984,0.001,6.10588,354.492
52,40,54,266305,URMA_WRITE,7,0ns,52,,0.0,6.26958,0.001,6.31678,339.8059
53,40,55,266305,URMA_WRITE,7,0ns,53,,0.0,6.0968,0.001,6.10912,349.4358
54,48,49,266305,URMA_WRITE,7,0ns,54,,0.0,5.43898,0.001,5.44222,391.6984
55,48,56,266305,URMA_WRITE,7,0ns,55,,0.0,6.00984,0.001,6.10628,354.492
56,48,57,266305,URMA_WRITE,7,0ns,56,,0.0,5.93258,0.001,6.12558,359.1085
57,48,58,266305,URMA_WRITE,7,0ns,57,,0.0,6.14728,0.001,6.16056,346.5663
58,48,59,266305,URMA_WRITE,7,0ns,58,,0.0,6.2298,0.001,6.24276,341.9757
59,48,60,266305,URMA_WRITE,7,0ns,59,,0.0,6.01594,0.001,6.0289,354.1325
60,48,61,266305,URMA_WRITE,7,0ns,60,,0.0,5.96506,0.001,6.06098,357.1532
61,48,62,266305,URMA_WRITE,7,0ns,61,,0.0,6.18662,0.001,6.5282,344.3625
62,48,63,266305,URMA_WRITE,7,0ns,62,,0.0,5.95908,0.001,5.9876,357.5116
63,56,57,266305,URMA_WRITE,7,0ns,63,,0.0,5.43898,0.001,5.44222,391.6984
64,56,0,266306,URMA_WRITE,7,0ns,64,,0.0,5.98952,0.001,6.00248,355.6959
65,56,1,266305,URMA_WRITE,7,0ns,65,,0.0,6.16204,0.001,6.36012,345.7362
66,56,2,266305,URMA_WRITE,7,0ns,66,,0.0,6.68128,0.001,6.69768,318.867
67,56,3,266305,URMA_WRITE,7,0ns,67,,0.0,6.00234,0.001,6.02218,354.9349
68,56,4,266305,URMA_WRITE,7,0ns,68,,0.0,6.12298,0.001,6.21716,347.9417
69,56,5,266305,URMA_WRITE,7,0ns,69,,0.0,6.08464,0.001,6.09828,350.1341
70,56,6,266305,URMA_WRITE,7,0ns,70,,0.0,6.08754,0.001,6.18398,349.9673
71,56,7,266305,URMA_WRITE,7,0ns,71,,0.0,6.0832,0.001,6.17964,350.217
72,1,2,266305,URMA_WRITE,7,0ns,72,,0.0,5.43898,0.001,5.44222,391.6984
73,1,15,266305,URMA_WRITE,7,0ns,73,,0.0,6.0203,0.001,6.11592,353.8761
74,1,8,266305,URMA_WRITE,7,0ns,74,,0.0,6.69844,0.001,7.01768,318.0502
75,1,9,266305,URMA_WRITE,7,0ns,75,,0.0,6.0814,0.001,6.09402,350.3206
76,1,10,266305,URMA_WRITE,7,0ns,76,,0.0,5.96198,0.001,6.12804,357.3377
77,1,11,266305,URMA_WRITE,7,0ns,77,,0.0,6.16316,0.001,6.40854,345.6733
78,1,12,266305,URMA_WRITE,7,0ns,78,,0.0,6.10018,0.001,6.11348,349.2422
79,1,13,266305,URMA_WRITE,7,0ns,79,,0.0,5.89384,0.001,5.9068,361.4689
80,1,14,266305,URMA_WRITE,7,0ns,80,,0.0,5.9266,0.001,6.10488,359.4709
81,9,10,266305,URMA_WRITE,7,0ns,81,,0.0,5.43898,0.001,5.44222,391.6984
82,9,23,266305,URMA_WRITE,7,0ns,82,,0.0,6.43594,0.001,6.68986,331.0224
83,9,16,266305,URMA_WRITE,7,0ns,83,,0.0,6.08698,0.001,6.09988,349.9995
84,9,17,266305,URMA_WRITE,7,0ns,84,,0.0,5.97588,0.001,5.98782,356.5065
85,9,18,266305,URMA_WRITE,7,0ns,85,,0.0,6.10364,0.001,6.376,349.0442
86,9,19,266305,URMA_WRITE,7,0ns,86,,0.0,6.25208,0.001,6.33158,340.757
87,9,20,266305,URMA_WRITE,7,0ns,87,,0.0,6.00726,0.001,6.04694,354.6442
88,9,21,266305,URMA_WRITE,7,0ns,88,,0.0,6.68684,0.001,6.92832,318.6019
89,9,22,266305,URMA_WRITE,7,0ns,89,,0.0,6.02132,0.001,6.11724,353.8161
90,17,18,266305,URMA_WRITE,7,0ns,90,,0.0,5.43898,0.001,5.44222,391.6984
91,17,31,266305,URMA_WRITE,7,0ns,91,,0.0,6.30208,0.001,6.44058,338.0535
